datetime,production_mae,production_rmse,production_r2,candidate_mae,candidate_rmse,candidate_r2,status
2026-08-07 17:43:58,1.6019500494003296,2.501523412033341,0.9926071763038635,2.6007673740386963,3.293207524196481,0.9871873259544373,Rejected
2026-09-01 13:40:10,1.6019500494003296,2.501523412033341,0.9926071763038635,2.4598450660705566,3.1092811455291978,0.9885785579681396,Rejected
2026-09-01 15:19:16,1.6019500494003296,2.501523412033341,0.9926071763038635,2.4598450660705566,3.1092811455291978,0.9885785579681396,Rejected
